"id";"nome";"url";"seletor";"fonte";"status";"createdAt";"updatedAt"
46458;"CSI: NY";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46459;"Ballers";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46460;"NCIS";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46461;"Olhar Digital";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46462;"Insecure";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46463;"Pânico no Lago";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46464;"American Dad";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46465;"Annabelle";"http://www.adorocinema.com/filmes/filme-241900/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46466;"Refém do Silêncio";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46467;"Cartas de Iwo Jima";"http://www.adorocinema.com/filmes/filme-112342/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46468;"Scorpion";"http://www.adorocinema.com/filmes/filme-252260/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46469;"Os Oito Odiados";"http://www.adorocinema.com/filmes/filme-225571/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46470;"Castle";"http://www.adorocinema.com/filmes/filme-206619/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46471;"Nixon by Nixon: In His Own Words";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46472;"Victor ou Victoria";"http://www.adorocinema.com/filmes/filme-1850/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46473;"Kingsman: Serviço Secreto";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46474;"Kung-Fu Futebol Clube";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46475;"Bob's Burgers";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:22"
46476;"Homem-Aranha 3";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46477;"The Mick";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46478;"Feitiço do Tempo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46479;"O Caçador de Pipas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46480;"O Diário de Bridget Jones";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46481;"Jerry Maguire: A Grande Virada";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46482;"Bob's Burgers";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46483;"Karate Kid - A Hora da Verdade";"http://www.adorocinema.com/filmes/filme-47351/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46484;"House";"http://www.adorocinema.com/filmes/filme-235778/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46485;"Elementary";"http://www.adorocinema.com/filmes/filme-231468/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46486;"Na Voz Delas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46487;"Mr. Dynamite: The Rise of James Brown";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46488;"Planeta dos Macacos: O Confronto";"http://www.adorocinema.com/filmes/filme-206986/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46489;"As Viagens de Gulliver";"http://www.adorocinema.com/filmes/filme-140472/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46490;"Especial Guilherme Guedes";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46491;"MIB - Homens de Preto II";"http://www.adorocinema.com/filmes/filme-139622/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:23"
46492;"Capitais Brasileiras";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46493;"Beyoncé: Queen B";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46494;"Kevin Pode Esperar";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46495;"Rush: Beyond the Lighted Stage";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46496;"Canta, Luan";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46497;"The Local Natives";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46498;"Vamos Tocar";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46499;"The Big Bang Theory";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46500;"Defiance";"http://www.adorocinema.com/filmes/filme-128852/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46501;"Friends";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46502;"The Magicians";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46503;"Wizard Wars";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46504;"Vidiots";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46505;"Dance Paradise";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46506;"Are You the One? Segunda Chance";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46507;"After the Raves";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:29"
46508;"Jovens e Mães";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46509;"De Férias com o Ex";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46510;"Rock in Rio";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46511;"Coraline e o Mundo Secreto";"http://www.adorocinema.com/filmes/filme-109125/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46512;"VMA 2017 - Pré Show";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46513;"Stan Lee's Lucky Man";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46514;"Better Things";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46515;"Playing House";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46516;"Playing House";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46517;"Face Off";"http://www.adorocinema.com/filmes/filme-195432/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46518;"Lee Daniels' Star";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46519;"Atlanta";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46520;"You're the Worst";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46521;"ATP World Tour Semanal";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46522;"Blindspot";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46523;"ESPN League";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46524;"Campeonato Europeu de Vôlei Masculino 2017 - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46525;"Campeonato Alemão - Ao Vivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46526;"Baskets";"http://www.adorocinema.com/filmes/filme-135370/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46527;"Campeonato Espanhol - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46528;"Polêmicas Vazias";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46529;"Conexão EI";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46530;"Run Coyote Run";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46531;"Fanáticos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46532;"Liga Espetacular";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46533;"WRC - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46534;"The Ultimate Fighter - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46535;"WWE SmackDown!";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46536;"Workout - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46537;"UFC 126 - Silva x Belfort - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46538;"UFC 148 - Silva x Sonnen 2 - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46539;"Match Making";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:30"
46540;"Workout";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46541;"Bayer Leverkusen x Hoffenheim - Ao Vivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46542;"O Melhor da Rodada";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46543;"Fim de Papo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46544;"BIG3";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46545;"Ciclismo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46546;"Gillette Mundo dos Esportes";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46547;"Canal Vozão TV";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46548;"TV Palmeiras";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46549;"Linha de Passe: Mesa Redonda";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46550;"Tv Avaí";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46551;"TV Galo Premiere";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46552;"Fluminense x Vasco";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46553;"TV Bahêa";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46554;"Bandsports News";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46555;"Diamond League - Ao Vivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46556;"Palmeiras x São Paulo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46557;"Poker Night - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46558;"Stan Lee's Lucky Man";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46559;"Bandsports On-Line";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46560;"Formula 3 Brasil - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46561;"Fight Nights Global 72 - VT";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46562;"Especial Maguila";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46563;"X Games";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46564;"Reggae";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46565;"Pop Hits";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46566;"Ciclismo - Ao Vivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46567;"Samba de Raiz";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46568;"Black";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46569;"Anos 70";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46570;"MPB";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46571;"Rock Brasil";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46572;"Anos 2000";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46573;"Power";"http://www.adorocinema.com/filmes/filme-252419/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46574;"Are You the One? Segunda Chance";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46575;"Frankie e os Zhu Zhu Pets";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46576;"Rádio Gaúcha";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46577;"Rádio CBN BSB";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46578;"Rádio Globo RJ";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46579;"Paula Toller";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46580;"Os Ecoturistinhas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46581;"Olhar ESPN W";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46582;"Transamérica Pop";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:31"
46583;"Peppa";"http://www.adorocinema.com/filmes/filme-247640/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46584;"Trato Feito";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46585;"Rua pra Toda Gula";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46586;"Peter Pan";"http://www.adorocinema.com/filmes/filme-28760/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46587;"Made in Chelsea";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46588;"T.R.EX.C.I.";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46589;"As Novas Aventuras de Christine";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46590;"Bio";"http://www.adorocinema.com/filmes/filme-243895/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46591;"Loucuras no Trânsito";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46592;"Entre Risos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46593;"A Culpa É do Cabral";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46594;"Bob Esponja, Calça Quadrada";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46595;"O Mestre e o Muriqui";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46596;"Comedy Central Stand Up";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46597;"Me Chama de Bruna";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46598;"Miss Moon";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46599;"Penn Zero: Quase Herói";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46600;"Fangbone - O Menino Bárbaro";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46601;"Ultimate Homem-Aranha";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46602;"Galáxia Wander";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46603;"Pa, Pam, Kapow!";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46604;"Star Wars - Histórias dos Androides";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46605;"Os Ecoturistinhas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46606;"O Laboratório do Professor Policarpo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46607;"Yo-kai Watch - O Filme";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46608;"A Mansão Maluca do Professor Ambrósio";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46609;"Hora ZooMoo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46610;"Mouk";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46611;"Sidney";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46612;"Repórter Rá Teen Bum";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46613;"O Mestre e o Muriqui";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46614;"O que É o que É, Jess?";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46615;"Hora de Comer";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46616;"Mulheres do Alasca: Em Busca do Amor";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46617;"A Médium";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46618;"Minha Vida de Gigante";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46619;"Tec.Art";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46620;"Estilo Arte 1";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46621;"Le Tour du Monde";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46622;"Arte 1 ComTexto";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46623;"Inspirações";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46624;"Comidas Supercaras";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46625;"O Quarteto Ébène Interpreta Haydn e Mendelssohn no Festival Verbier";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46626;"Dance Moms";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46627;"Ao Meu Pai Com Carinho";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46628;"Project Runway";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46629;"Little Dorrit";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46630;"Invenções da Alma";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46631;"Biografias Arte 1";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:32"
46632;"De Fofo e Bobo Todo Bicho Tem um Pouco";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46633;"Nigel Marven: Cobras Mortais";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46634;"Veterinários do Texas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46635;"A Pequena Família de Terra";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46636;"The Pop Game";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46637;"Mude o meu Look";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46638;"Dance Moms";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46639;"À Procura de Sophie Parker";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46640;"Botched";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46641;"Kiss Bang Love";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46642;"Total Bellas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46643;"Second Wives Club";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46644;"Soldado Universal";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46645;"Married with Children";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46646;"Peles em Guerra";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46647;"Guerreiros de Fogo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46648;"Queima de Arquivo";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46649;"Índia Selvagem";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46650;"Corpo Fechado";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46651;"Férias Frustradas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46652;"ALF, o Eteimoso";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46653;"Vice";"http://www.adorocinema.com/filmes/filme-226639/";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46654;"Quem dá Mais?";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46655;"Efeito Colateral";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46656;"O Senhor dos Anéis: A Sociedade do Anel";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46657;"O Escritor Fantasma";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46658;"Juntos e Misturados";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46659;"Quem dá Mais?";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46660;"Acumuladores Compulsivos";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46661;"NCIS: Los Angeles...";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46662;"Locke";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46663;"NCIS: Los Angeles...";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46664;"Kitchen Nightmares";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46665;"Kitchen Nightmares";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46666;"Proibido Estacionar";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46667;"Quem dá Mais?";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46668;"Quem dá Mais?";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46669;"Emergências Médicas";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
46670;"A Menina do Lado";"null";"";"adorocinema";2;"0000-00-00 00:00:00";"2017-08-27 09:45:33"
